eventDate,eventType,positionEntryDate,regime,quantity,underlying,shortCallStrike,shortCallExpiry,cashFlow
2019-09-23,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,183.1913,202,2019-10-23,77.243
2019-09-23,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,183.1913,202,2019-10-23,154.486
2019-09-23,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,183.1913,202,2019-10-23,154.486
2019-09-27,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,179.8545,195,2019-09-27,0
2019-09-27,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,179.8545,198,2019-10-27,80.3484
2019-10-04,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,181.5662,199,2019-10-04,0
2019-10-04,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,181.5662,200,2019-11-03,81.8676
2019-10-09,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,180.0468,202,2019-10-09,0
2019-10-09,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,180.0468,198,2019-11-08,84.0178
2019-10-10,close_short_call,2018-10-10,sigma1_weekly_1lot,1,181.4412,198,2019-11-08,-97.4597
2019-10-21,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,185.9705,201,2019-10-20,0
2019-10-21,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,185.9705,205,2019-11-20,70.622
2019-10-23,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,184.8454,202,2019-10-23,0
2019-10-23,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,184.8454,202,2019-10-23,0
2019-10-23,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,184.8454,202,2019-10-23,0
2019-10-23,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,184.8454,202,2019-10-23,0
2019-10-23,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,184.8454,202,2019-10-23,0
2019-10-23,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,184.8454,203,2019-11-22,77.9038
2019-10-23,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,184.8454,203,2019-11-22,77.9038
2019-10-23,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,184.8454,203,2019-11-22,77.9038
2019-10-23,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,184.8454,203,2019-11-22,155.8077
2019-10-23,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,184.8454,203,2019-11-22,155.8077
2019-10-24,close_short_call,2018-10-24,sigma1_weekly_1lot,1,186.6436,203,2019-11-22,-96.3392
2019-10-28,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,189.9901,198,2019-10-27,0
2019-10-28,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,189.9901,209,2019-11-27,67.3953
2019-10-29,close_short_call,2018-10-29,sigma1_weekly_1lot,1,188.5188,209,2019-11-27,-48.0358
2019-11-01,close_short_call,2018-12-19,sigma1_weekly_1lot,1,191.2402,205,2019-11-20,-61.7313
2019-11-04,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,192.423,200,2019-11-03,0
2019-11-04,close_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,192.423,203,2019-11-22,-197.6724
2019-11-04,close_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,192.423,203,2019-11-22,-197.6724
2019-11-04,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,192.423,212,2019-12-04,60.0225
2019-11-12,close_short_call,2018-11-20,sigma1_weekly_1lot,1,193.8078,203,2019-11-22,-50.5823
2019-11-22,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,194.0867,203,2019-11-22,0
2019-11-22,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,194.0867,213,2019-12-22,55.1433
2019-11-27,close_short_call,2018-12-20,sigma2_first_60d_1lot,1,198.1352,213,2019-12-22,-76.2733
2019-12-04,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,194.6636,212,2019-12-04,0
2019-12-04,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,194.6636,214,2020-01-03,48.3814
2020-01-03,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,206.4094,214,2020-01-03,0
2020-01-03,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,206.4094,227,2020-02-02,22.2229
2020-02-03,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,214.3119,227,2020-02-02,0
2020-02-03,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,214.3119,236,2020-03-04,16.4735
2020-02-25,sell_short_call,2020-02-25,sigma2_first_60d_1lot,1,207.5562,228,2020-03-26,24.9432
2020-02-27,sell_short_call,2020-02-27,sigma2_repeat_20d_2lot,2,198.1792,218,2020-03-28,57.3913
2020-02-28,sell_short_call,2020-02-28,sigma2_repeat_20d_2lot,2,198.3334,218,2020-03-29,59.1935
2020-03-04,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,210.3028,236,2020-03-04,0
2020-03-04,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,210.3028,231,2020-04-03,46.4514
2020-03-09,sell_short_call,2020-03-09,sigma2_repeat_20d_2lot,2,186.5471,205,2020-04-08,115.1274
2020-03-12,sell_short_call,2020-03-12,sigma2_repeat_20d_2lot,2,170.8867,188,2020-04-11,172.7747
2020-03-16,sell_short_call,2020-03-16,sigma2_repeat_20d_2lot,2,163.1577,179,2020-04-15,300.0186
2020-03-26,short_call_settlement,2020-02-25,sigma2_first_60d_1lot,1,185.3319,228,2020-03-26,0
2020-03-26,sell_short_call,2020-02-25,sigma2_first_60d_1lot,1,185.3319,204,2020-04-25,205.3899
2020-03-30,short_call_settlement,2020-02-27,sigma2_repeat_20d_2lot,2,185.467,218,2020-03-28,0
2020-03-30,short_call_settlement,2020-02-28,sigma2_repeat_20d_2lot,2,185.467,218,2020-03-29,0
2020-03-30,sell_short_call,2020-02-27,sigma2_repeat_20d_2lot,2,185.467,204,2020-04-29,430.6826
2020-03-30,sell_short_call,2020-02-28,sigma2_repeat_20d_2lot,2,185.467,204,2020-04-29,430.6826
2020-04-03,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,177.0938,231,2020-04-03,0
2020-04-03,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,177.0938,195,2020-05-03,208.5758
2020-04-08,short_call_settlement,2020-03-09,sigma2_repeat_20d_2lot,2,193.7051,205,2020-04-08,0
2020-04-08,sell_short_call,2020-03-09,sigma2_repeat_20d_2lot,2,193.7051,213,2020-05-08,498.1612
2020-04-13,short_call_settlement,2020-03-12,sigma2_repeat_20d_2lot,2,196.0809,188,2020-04-11,-1616.1835
2020-04-13,sell_short_call,2020-03-12,sigma2_repeat_20d_2lot,2,196.0809,216,2020-05-13,490.593
2020-04-15,short_call_settlement,2020-03-16,sigma2_repeat_20d_2lot,2,202.2618,179,2020-04-15,-4652.3651
2020-04-15,sell_short_call,2020-03-16,sigma2_repeat_20d_2lot,2,202.2618,222,2020-05-15,548.2619
2020-04-27,short_call_settlement,2020-02-25,sigma2_first_60d_1lot,1,208.182,204,2020-04-25,-418.2022
2020-04-27,sell_short_call,2020-02-25,sigma2_first_60d_1lot,1,208.182,229,2020-05-27,282.2258
2020-04-29,short_call_settlement,2020-02-27,sigma2_repeat_20d_2lot,2,211.5043,204,2020-04-29,-1500.8545
2020-04-29,short_call_settlement,2020-02-28,sigma2_repeat_20d_2lot,2,211.5043,204,2020-04-29,-1500.8545
2020-04-29,sell_short_call,2020-02-27,sigma2_repeat_20d_2lot,2,211.5043,233,2020-05-29,570.283
2020-04-29,sell_short_call,2020-02-28,sigma2_repeat_20d_2lot,2,211.5043,233,2020-05-29,570.283
2020-05-04,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,207.8536,195,2020-05-03,-1285.3638
2020-05-04,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,207.8536,229,2020-06-03,282.0665
2020-05-08,short_call_settlement,2020-03-09,sigma2_repeat_20d_2lot,2,217.1637,213,2020-05-08,-832.7423
2020-05-08,sell_short_call,2020-03-09,sigma2_repeat_20d_2lot,2,217.1637,239,2020-06-07,598.7614
2020-05-13,short_call_settlement,2020-03-12,sigma2_repeat_20d_2lot,2,211.8326,216,2020-05-13,0
2020-05-13,sell_short_call,2020-03-12,sigma2_repeat_20d_2lot,2,211.8326,233,2020-06-12,584.6164
2020-05-15,short_call_settlement,2020-03-16,sigma2_repeat_20d_2lot,2,215.6282,222,2020-05-15,0
2020-05-15,sell_short_call,2020-03-16,sigma2_repeat_20d_2lot,2,215.6282,237,2020-06-14,600.9787
2020-05-27,short_call_settlement,2020-02-25,sigma2_first_60d_1lot,1,222.4078,229,2020-05-27,0
2020-05-27,sell_short_call,2020-02-25,sigma2_first_60d_1lot,1,222.4078,245,2020-06-26,299.5531
2020-05-29,short_call_settlement,2020-02-27,sigma2_repeat_20d_2lot,2,225.3728,233,2020-05-29,0
2020-05-29,short_call_settlement,2020-02-28,sigma2_repeat_20d_2lot,2,225.3728,233,2020-05-29,0
2020-05-29,sell_short_call,2020-02-27,sigma2_repeat_20d_2lot,2,225.3728,248,2020-06-28,617.7183
2020-05-29,sell_short_call,2020-02-28,sigma2_repeat_20d_2lot,2,225.3728,248,2020-06-28,617.7183
2020-06-03,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,228.5888,229,2020-06-03,0
2020-06-03,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,228.5888,251,2020-07-03,318.1369
2020-06-05,close_short_call,2019-08-05,sigma1_weekly_1lot,1,231.4861,251,2020-07-03,-360.4275
2020-06-08,short_call_settlement,2020-03-09,sigma2_repeat_20d_2lot,2,233.2824,239,2020-06-07,0
2020-06-08,sell_short_call,2020-03-09,sigma2_repeat_20d_2lot,2,233.2824,257,2020-07-08,617.6893
2020-06-12,short_call_settlement,2020-03-12,sigma2_repeat_20d_2lot,2,227.8065,233,2020-06-12,0
2020-06-12,sell_short_call,2020-03-12,sigma2_repeat_20d_2lot,2,227.8065,251,2020-07-12,621.1126
2020-06-15,short_call_settlement,2020-03-16,sigma2_repeat_20d_2lot,2,230.5783,237,2020-06-14,0
2020-06-15,sell_short_call,2020-03-16,sigma2_repeat_20d_2lot,2,230.5783,254,2020-07-15,631.3588
2020-06-18,close_short_call,2020-03-12,sigma2_repeat_20d_2lot,2,235.919,251,2020-07-12,-852.4446
2020-06-22,close_short_call,2020-03-09,sigma2_repeat_20d_2lot,2,238.7092,257,2020-07-08,-436.9847
2020-06-26,short_call_settlement,2020-02-25,sigma2_first_60d_1lot,1,232.4014,245,2020-06-26,0
2020-06-26,sell_short_call,2020-02-25,sigma2_first_60d_1lot,1,232.4014,256,2020-07-26,321.7985
2020-06-29,short_call_settlement,2020-02-27,sigma2_repeat_20d_2lot,2,234.9361,248,2020-06-28,0
2020-06-29,short_call_settlement,2020-02-28,sigma2_repeat_20d_2lot,2,234.9361,248,2020-06-28,0
2020-06-29,sell_short_call,2020-02-27,sigma2_repeat_20d_2lot,2,234.9361,258,2020-07-29,681.834
2020-06-29,sell_short_call,2020-02-28,sigma2_repeat_20d_2lot,2,234.9361,258,2020-07-29,681.834
2020-07-06,close_short_call,2020-02-28,sigma2_repeat_20d_2lot,2,249.98,258,2020-07-29,-1372.3572
2020-07-06,close_short_call,2020-02-27,sigma2_repeat_20d_2lot,2,249.98,258,2020-07-29,-1372.3572
2020-07-10,close_short_call,2020-02-25,sigma2_first_60d_1lot,1,255.3784,256,2020-07-26,-842.1708
2020-07-14,close_short_call,2020-03-16,sigma2_repeat_20d_2lot,2,251.8956,254,2020-07-15,-248.6648
2021-03-04,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,294.7355,324,2021-04-03,484.5549
2021-03-08,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,290.7036,320,2021-04-07,467.8237
2021-04-05,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,321.2609,324,2021-04-03,0
2021-04-05,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,321.2609,353,2021-05-05,227.3349
2021-04-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,321.814,320,2021-04-07,-181.3995
2021-04-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,321.814,354,2021-05-07,197.8291
2021-05-05,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,319.3007,353,2021-05-05,0
2021-05-05,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,319.3007,351,2021-06-04,167.3462
2021-05-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,324.3177,354,2021-05-07,0
2021-05-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,324.3177,357,2021-06-06,164.0293
2021-05-12,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,307.5196,338,2021-06-11,165.3499
2021-06-04,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,325.6763,351,2021-06-04,0
2021-06-04,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,325.6763,358,2021-07-04,175.4706
2021-06-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,326.6469,357,2021-06-06,0
2021-06-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,326.6469,359,2021-07-07,175.0605
2021-06-11,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,331.1496,338,2021-06-11,0
2021-06-11,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,331.1496,364,2021-07-11,161.9228
2021-07-06,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,349.9447,358,2021-07-04,0
2021-07-06,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,349.9447,385,2021-08-05,155.7627
2021-07-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,350.6831,359,2021-07-07,0
2021-07-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,350.6831,386,2021-08-06,153.7458
2021-07-12,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,352.1113,364,2021-07-11,0
2021-07-12,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,352.1113,387,2021-08-11,159.7265
2021-08-05,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,359.1551,385,2021-08-05,0
2021-08-05,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,359.1551,395,2021-09-04,145.9213
2021-08-06,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,357.5811,386,2021-08-06,0
2021-08-06,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,357.5811,393,2021-09-05,147.3957
2021-08-11,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,355.7935,387,2021-08-11,0
2021-08-11,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,355.7935,391,2021-09-10,143.92
2021-09-07,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,371.2412,395,2021-09-04,0
2021-09-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,371.2412,393,2021-09-05,0
2021-09-07,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,371.2412,408,2021-10-07,126.3615
2021-09-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,371.2412,408,2021-10-07,126.3615
2021-09-10,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,365.8782,391,2021-09-10,0
2021-09-10,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,365.8782,402,2021-10-10,105.5791
2021-10-07,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,353.0366,408,2021-10-07,0
2021-10-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,353.0366,408,2021-10-07,0
2021-10-07,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,353.0366,388,2021-11-06,85.6803
2021-10-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,353.0366,388,2021-11-06,85.6803
2021-10-11,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,348.5819,402,2021-10-10,0
2021-10-11,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,348.5819,383,2021-11-10,84.8396
2021-11-08,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,387.1663,388,2021-11-06,0
2021-11-08,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,387.1663,388,2021-11-06,0
2021-11-08,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,387.1663,426,2021-12-08,60.0501
2021-11-08,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,387.1663,426,2021-12-08,60.0501
2021-11-10,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,378.8503,383,2021-11-10,0
2021-11-10,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,378.8503,417,2021-12-10,55.5397
2021-12-08,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,388.6739,426,2021-12-08,0
2021-12-08,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,388.6739,426,2021-12-08,0
2021-12-08,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,388.6739,428,2022-01-07,64.9446
2021-12-08,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,388.6739,428,2022-01-07,64.9446
2021-12-10,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,387.1176,417,2021-12-10,0
2021-12-10,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,387.1176,426,2022-01-09,65.195
2022-01-07,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,369.9362,428,2022-01-07,0
2022-01-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,369.9362,428,2022-01-07,0
2022-01-07,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,369.9362,407,2022-02-06,75.1629
2022-01-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,369.9362,407,2022-02-06,75.1629
2022-01-10,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,370.1797,426,2022-01-09,0
2022-01-10,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,370.1797,407,2022-02-09,75.8232
2022-01-20,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,352.2702,387,2022-02-19,79.1046
2022-01-24,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,344.0701,378,2022-02-23,80.8271
2022-02-07,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,345.8523,407,2022-02-06,0
2022-02-07,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,345.8523,407,2022-02-06,0
2022-02-07,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,345.8523,380,2022-03-09,92.1431
2022-02-07,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,345.8523,380,2022-03-09,92.1431
2022-02-09,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,357.1493,407,2022-02-09,0
2022-02-09,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,357.1493,393,2022-03-11,93.3122
2022-02-22,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,329.2477,387,2022-02-19,0
2022-02-22,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,329.2477,362,2022-03-24,100.3298
2022-02-23,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,320.814,378,2022-02-23,0
2022-02-23,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,320.814,353,2022-03-25,98.3363
2022-02-23,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,320.814,353,2022-03-25,98.3363
2022-03-07,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,316.3731,348,2022-04-06,93.5786
2022-03-08,sell_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,314.9026,346,2022-04-07,179.278
2022-03-09,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,326.2385,380,2022-03-09,0
2022-03-09,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,326.2385,380,2022-03-09,0
2022-03-09,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,326.2385,359,2022-04-08,94.1958
2022-03-09,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,326.2385,359,2022-04-08,94.1958
2022-03-11,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,315.925,393,2022-03-11,0
2022-03-11,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,315.925,348,2022-04-10,88.4046
2022-03-24,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,350.6872,362,2022-03-24,0
2022-03-24,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,350.6872,386,2022-04-23,112.7035
2022-03-25,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,350.3947,353,2022-03-25,0
2022-03-25,short_call_settlement,2022-02-23,sigma1_weekly_1lot,1,350.3947,353,2022-03-25,0
2022-03-25,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,350.3947,385,2022-04-24,117.5723
2022-03-25,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,350.3947,385,2022-04-24,117.5723
2022-04-06,short_call_settlement,2022-03-07,sigma2_first_60d_1lot,1,344.4565,348,2022-04-06,0
2022-04-06,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,344.4565,379,2022-05-06,117.1323
2022-04-07,short_call_settlement,2022-03-08,sigma2_repeat_20d_2lot,2,345.2756,346,2022-04-07,0
2022-04-07,sell_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,345.2756,380,2022-05-07,232.7442
2022-04-08,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,340.4489,359,2022-04-08,0
2022-04-08,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,340.4489,359,2022-04-08,0
2022-04-08,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,340.4489,374,2022-05-08,122.1084
2022-04-08,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,340.4489,374,2022-05-08,122.1084
2022-04-11,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,332.3948,348,2022-04-10,0
2022-04-11,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,332.3948,366,2022-05-11,113.6196
2022-04-25,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,321.3666,386,2022-04-23,0
2022-04-25,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,321.3666,385,2022-04-24,0
2022-04-25,short_call_settlement,2022-02-23,sigma1_weekly_1lot,1,321.3666,385,2022-04-24,0
2022-04-25,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,321.3666,354,2022-05-25,118.2068
2022-04-25,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,321.3666,354,2022-05-25,118.2068
2022-04-25,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,321.3666,354,2022-05-25,118.2068
2022-04-27,sell_short_call,2022-04-27,sigma1_weekly_1lot,1,308.8661,340,2022-05-27,122.5031
2022-05-06,short_call_settlement,2022-03-07,sigma2_first_60d_1lot,1,301.5433,379,2022-05-06,0
2022-05-06,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,301.5433,332,2022-06-05,151.405
2022-05-09,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,289.7448,374,2022-05-08,0
2022-05-09,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,289.7448,374,2022-05-08,0
2022-05-09,short_call_settlement,2022-03-08,sigma2_repeat_20d_2lot,2,289.7448,380,2022-05-07,0
2022-05-09,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,289.7448,319,2022-06-08,149.8069
2022-05-09,sell_short_call,2021-03-08,sigma1_weekly_1lot,1,289.7448,319,2022-06-08,149.8069
2022-05-09,sell_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,289.7448,319,2022-06-08,299.6137
2022-05-09,sell_short_call,2022-05-09,sigma2_repeat_20d_2lot,2,289.7448,319,2022-06-08,299.6137
2022-05-11,short_call_settlement,2021-05-12,sigma1_weekly_1lot,1,284.567,366,2022-05-11,0
2022-05-11,sell_short_call,2021-05-12,sigma1_weekly_1lot,1,284.567,313,2022-06-10,152.2747
2022-05-11,sell_short_call,2022-05-11,sigma1_weekly_1lot,1,284.567,313,2022-06-10,152.2747
2022-05-25,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,284.0016,354,2022-05-25,0
2022-05-25,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,284.0016,354,2022-05-25,0
2022-05-25,short_call_settlement,2022-02-23,sigma1_weekly_1lot,1,284.0016,354,2022-05-25,0
2022-05-25,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,284.0016,312,2022-06-24,176.1358
2022-05-25,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,284.0016,312,2022-06-24,176.1358
2022-05-25,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,284.0016,312,2022-06-24,176.1358
2022-05-27,short_call_settlement,2022-04-27,sigma1_weekly_1lot,1,301.397,340,2022-05-27,0
2022-05-27,sell_short_call,2022-04-27,sigma1_weekly_1lot,1,301.397,332,2022-06-26,184.3104
2022-06-06,short_call_settlement,2022-03-07,sigma2_first_60d_1lot,1,299.5639,332,2022-06-05,0
2022-06-06,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,299.5639,330,2022-07-06,188.0276
2022-06-08,short_call_settlement,2021-03-04,sigma1_weekly_1lot,1,299.9734,319,2022-06-08,0
2022-06-08,short_call_settlement,2021-03-08,sigma1_weekly_1lot,1,299.9734,319,2022-06-08,0
2022-06-08,short_call_settlement,2022-03-08,sigma2_repeat_20d_2lot,2,299.9734,319,2022-06-08,0
2022-06-08,short_call_settlement,2022-05-09,sigma2_repeat_20d_2lot,2,299.9734,319,2022-06-08,0
2022-06-08,sell_short_call,2021-03-04,sigma1_weekly_1lot,1,299.9734,330,2022-07-08,194.7208
